Season,Stage,Game,Date,Age,Age Precise,Team,Home/Away,Opponent,Outcome Win/Lose,Outcome Points Difference,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,GameScore,Plus/Minus
2007-08,Regular,61,16/3/08,23,23.21,CLE,Home,CHA,Win,7,41.7,11,24,0.458,1,3,0.333,10,16,0.625,2,5,7,10,1,2,1,2,33,28.7,17
2007-08,Regular,62,17/3/08,23,23.21,CLE,Away,ORL,Lose,-14,42.2,11,22,0.5,1,4,0.25,7,11,0.636,2,7,9,6,0,1,3,1,30,22.4,-7
2007-08,Regular,63,19/3/08,23,23.22,CLE,Home,DET,Win,16,41.1,11,19,0.579,2,5,0.4,6,7,0.857,3,4,7,6,1,1,0,0,30,29.9,15
2007-08,Regular,64,21/3/08,23,23.22,CLE,Home,TOR,Win,7,41.4,14,22,0.636,1,3,0.333,0,0,,0,12,12,5,1,0,5,1,29,21.9,-3
2007-08,Regular,65,22/3/08,23,23.23,CLE,Away,MIL,Lose,-10,38.6,9,25,0.36,3,9,0.333,8,10,0.8,4,7,11,4,2,0,4,3,29,18.8,-12
2007-08,Regular,66,26/3/08,23,23.24,CLE,Home,NOH,Lose,-1,40.6,6,14,0.429,1,2,0.5,8,10,0.8,0,3,3,8,2,2,2,2,21,19.9,-3
2007-08,Regular,67,29/3/08,23,23.25,CLE,Away,DET,Lose,-14,35.3,4,17,0.235,1,5,0.2,4,6,0.667,0,4,4,5,0,0,5,0,13,1.6,-19
2007-08,Regular,68,30/3/08,23,23.25,CLE,Home,PHI,Win,3,41.8,11,18,0.611,1,2,0.5,3,3,1,3,6,9,9,3,1,1,4,26,29.1,7
2007-08,Regular,69,2/4/08,23,23.26,CLE,Away,CHA,Win,4,31.2,11,19,0.579,1,4,0.25,6,6,1,2,2,4,5,3,2,4,6,29,23.6,3
2007-08,Regular,70,3/4/08,23,23.26,CLE,Home,CHI,Lose,-3,38.5,10,24,0.417,3,7,0.429,10,14,0.714,0,5,5,4,2,2,3,4,33,21.7,-1
2007-08,Regular,71,5/4/08,23,23.27,CLE,Home,ORL,Lose,-15,42.4,6,22,0.273,1,5,0.2,4,8,0.5,5,2,7,9,2,2,5,1,17,10.8,-15
2007-08,Regular,72,9/4/08,23,23.28,CLE,Home,NJN,Win,21,35.4,11,21,0.524,1,4,0.25,10,13,0.769,4,3,7,8,1,2,0,2,33,32.4,10
2007-08,Regular,73,11/4/08,23,23.28,CLE,Away,CHI,Lose,-5,38.2,13,21,0.619,2,6,0.333,6,12,0.5,0,6,6,2,3,0,3,2,34,24.5,-10
2007-08,Regular,74,13/4/08,23,23.29,CLE,Home,MIA,Win,8,35.3,3,9,0.333,0,1,0,7,9,0.778,0,11,11,7,1,2,5,1,13,12.3,-3
2007-08,Regular,75,14/4/08,23,23.29,CLE,Away,PHI,Win,1,41.7,10,18,0.556,1,2,0.5,6,12,0.5,1,3,4,5,2,1,5,3,27,17.6,-5
2007-08,Regular,Inactive,16/4/08,23,23.3,CLE,Home,DET,Lose,-10,,,,,,,,,,,,,,,,,,,,,
2007-08,Playoffs,1,19/4/08,23,23.3,CLE,Home,WAS,Win,7,41.4,12,19,0.632,0,2,0,8,14,0.571,0,6,6,4,1,2,1,1,32,26.7,9
2007-08,Playoffs,2,21/4/08,23,23.31,CLE,Home,WAS,Win,30,39,9,19,0.474,2,6,0.333,10,17,0.588,1,8,9,12,1,2,1,2,30,29.6,34
2007-08,Playoffs,3,24/4/08,23,23.32,CLE,Away,WAS,Lose,-36,36,10,19,0.526,0,4,0,2,4,0.5,0,7,7,3,1,1,4,3,22,12.6,-24
2007-08,Playoffs,4,27/4/08,23,23.33,CLE,Away,WAS,Win,3,44.4,11,25,0.44,3,8,0.375,9,14,0.643,2,10,12,7,2,0,5,5,34,23.2,3
2007-08,Playoffs,5,30/4/08,23,23.33,CLE,Home,WAS,Lose,-1,44.1,8,21,0.381,3,9,0.333,15,18,0.833,2,8,10,7,1,2,5,0,34,27.4,-3
2007-08,Playoffs,6,2/5/08,23,23.34,CLE,Away,WAS,Win,17,44.2,8,17,0.471,1,2,0.5,10,10,1,2,11,13,13,2,1,1,2,27,33,26
2007-08,Playoffs,7,6/5/08,23,23.35,CLE,Away,BOS,Lose,-4,38.8,2,18,0.111,0,6,0,8,10,0.8,2,7,9,9,1,1,10,4,12,-0.7,-7
2007-08,Playoffs,8,8/5/08,23,23.36,CLE,Away,BOS,Lose,-16,41.6,6,24,0.25,0,4,0,9,13,0.692,2,3,5,6,2,1,7,1,21,6.8,-15
2007-08,Playoffs,9,10/5/08,23,23.36,CLE,Home,BOS,Win,24,40.3,5,16,0.313,3,5,0.6,8,12,0.667,0,5,5,8,4,3,2,3,21,20.2,29
2007-08,Playoffs,10,12/5/08,23,23.37,CLE,Home,BOS,Win,11,44,7,20,0.35,2,5,0.4,5,8,0.625,1,5,6,13,3,2,4,3,21,19.1,15
2007-08,Playoffs,11,14/5/08,23,23.37,CLE,Away,BOS,Lose,-7,44.7,12,25,0.48,0,5,0,11,13,0.846,0,3,3,5,1,1,4,3,35,22.4,-8
2007-08,Playoffs,12,16/5/08,23,23.38,CLE,Home,BOS,Win,5,46.7,9,23,0.391,1,3,0.333,13,15,0.867,3,9,12,6,2,1,8,2,32,21.6,7
2007-08,Playoffs,13,18/5/08,23,23.38,CLE,Away,BOS,Lose,-5,46.8,14,29,0.483,3,11,0.273,14,19,0.737,1,4,5,6,2,0,2,4,45,32.8,0
2006-07,Regular,1,1/11/06,21,21.84,CLE,Home,WAS,Win,3,40.6,11,24,0.458,2,4,0.5,2,6,0.333,3,7,10,5,0,2,5,2,26,15.3,3
2006-07,Regular,2,3/11/06,21,21.84,CLE,Away,SAS,Win,7,41.9,14,26,0.538,1,2,0.5,6,11,0.545,1,9,10,4,1,1,2,3,35,25.1,6
2006-07,Regular,3,4/11/06,21,21.85,CLE,Away,CHA,Lose,-4,38.1,3,13,0.231,1,3,0.333,9,10,0.9,4,5,9,7,0,1,2,0,16,15.6,-3
2006-07,Regular,4,7/11/06,21,21.85,CLE,Home,ATL,Lose,-9,47.3,13,26,0.5,3,8,0.375,5,11,0.455,0,7,7,6,2,1,2,1,34,25.2,-3
2006-07,Regular,5,9/11/06,21,21.86,CLE,Home,CHI,Win,19,37.8,6,13,0.462,0,1,0,7,8,0.875,0,4,4,12,3,2,3,0,19,22.9,26
2006-07,Regular,6,11/11/06,21,21.87,CLE,Home,BOS,Win,1,43.5,9,17,0.529,1,4,0.25,19,23,0.826,1,7,8,5,3,0,2,4,38,33.8,6
2006-07,Regular,7,13/11/06,21,21.87,CLE,Away,NYK,Win,6,41.3,10,19,0.526,3,4,0.75,6,9,0.667,0,4,4,6,2,1,3,2,29,22.8,10
2006-07,Regular,8,15/11/06,21,21.88,CLE,Home,POR,Win,13,38.9,10,15,0.667,3,6,0.5,9,11,0.818,0,7,7,7,2,1,4,2,32,29.6,16
2006-07,Regular,9,17/11/06,21,21.88,CLE,Home,MIN,Win,16,40.5,12,24,0.5,2,5,0.4,11,14,0.786,2,7,9,6,1,2,4,1,37,29.5,12
2006-07,Regular,10,18/11/06,21,21.88,CLE,Away,WAS,Lose,-12,33.3,8,20,0.4,0,1,0,4,5,0.8,2,3,5,4,2,0,3,2,20,12.1,-22
2006-07,Regular,11,21/11/06,21,21.89,CLE,Home,MEM,Win,3,42,7,21,0.333,1,5,0.2,0,1,0,0,1,1,9,3,1,3,1,15,9.6,3
2006-07,Regular,12,22/11/06,21,21.9,CLE,Away,TOR,Lose,-8,39.9,11,24,0.458,2,7,0.286,6,9,0.667,0,10,10,8,4,0,2,1,30,26.6,-7
2006-07,Regular,13,24/11/06,21,21.9,CLE,Away,IND,Lose,-10,42.4,6,14,0.429,2,2,1,16,20,0.8,1,6,7,5,1,0,3,6,30,22.6,1
2006-07,Regular,14,25/11/06,21,21.9,CLE,Home,PHI,Win,13,40.8,10,20,0.5,1,4,0.25,4,7,0.571,0,4,4,11,0,1,7,4,25,14.8,2
2006-07,Regular,15,29/11/06,21,21.92,CLE,Home,NYK,Lose,-3,41.2,10,22,0.455,0,5,0,7,11,0.636,1,6,7,6,0,1,5,1,27,16,-4
2006-07,Regular,16,1/12/06,21,21.92,CLE,Away,ATL,Win,11,42.9,12,23,0.522,1,3,0.333,6,10,0.6,2,5,7,8,3,2,4,4,31,25.4,8
2006-07,Regular,17,2/12/06,21,21.92,CLE,Away,HOU,Lose,-18,35.7,7,22,0.318,2,6,0.333,5,7,0.714,1,4,5,4,0,0,3,2,21,8.5,-13
2006-07,Regular,18,6/12/06,21,21.93,CLE,Home,TOR,Win,4,40.5,11,18,0.611,1,2,0.5,3,5,0.6,1,5,6,10,1,0,4,1,26,22.8,2
2006-07,Regular,19,9/12/06,21,21.94,CLE,Home,IND,Win,32,31.9,11,16,0.688,1,3,0.333,4,6,0.667,0,7,7,6,1,1,3,0,27,24.4,28
2006-07,Regular,20,11/12/06,21,21.95,CLE,Away,NOK,Lose,-6,41.6,7,18,0.389,0,3,0,1,1,1,3,4,7,6,4,0,3,1,15,13.3,-4
2006-07,Regular,21,13/12/06,21,21.95,CLE,Home,CHA,Win,3,41.6,6,17,0.353,0,2,0,10,11,0.909,1,7,8,7,1,1,6,1,22,15.1,3
2006-07,Regular,22,15/12/06,21,21.96,CLE,Home,SEA,Win,22,33.6,9,14,0.643,2,3,0.667,2,3,0.667,0,9,9,7,1,0,4,3,22,18.8,22
2006-07,Regular,23,16/12/06,21,21.96,CLE,Away,ORL,Lose,-7,41.1,10,19,0.526,2,5,0.4,7,9,0.778,1,4,5,5,0,1,4,4,29,19.4,-7
2006-07,Regular,24,20/12/06,21,21.97,CLE,Away,NJN,Lose,-2,40.2,10,22,0.455,1,3,0.333,16,21,0.762,0,1,1,8,2,1,3,4,37,27.6,8
2006-07,Regular,25,21/12/06,21,21.98,CLE,Home,DET,Lose,-16,43,9,20,0.45,0,1,0,8,8,1,2,8,10,5,2,0,1,1,26,23.5,-20
2006-07,Regular,26,23/12/06,21,21.98,CLE,Home,ORL,Win,3,42.9,13,21,0.619,2,3,0.667,4,10,0.4,0,7,7,1,0,0,7,1,32,15.5,3
2006-07,Regular,27,27/12/06,21,21.99,CLE,Away,ATL,Win,13,39.5,10,25,0.4,1,2,0.5,6,8,0.75,1,8,9,3,1,2,1,1,27,18.9,23
2006-07,Regular,28,29/12/06,21,22,CLE,Home,MIL,Win,10,44,11,21,0.524,2,6,0.333,8,13,0.615,1,3,4,5,1,1,3,5,32,21.5,11
2006-07,Regular,29,30/12/06,22,22,CLE,Away,CHI,Lose,-7,40.3,15,26,0.577,3,4,0.75,0,3,0,2,7,9,3,1,0,5,4,33,19.6,6
2006-07,Regular,30,2/1/07,22,22.01,CLE,Home,SAS,Win,4,40.2,7,17,0.412,0,1,0,5,11,0.455,0,5,5,5,2,0,3,1,19,11.1,6
2006-07,Regular,31,3/1/07,22,22.01,CLE,Away,BOS,Win,3,44.8,11,20,0.55,2,3,0.667,8,10,0.8,1,5,6,4,3,1,3,0,32,27.3,3
2006-07,Regular,32,5/1/07,22,22.02,CLE,Away,MIL,Win,9,42.8,3,13,0.231,0,4,0,2,2,1,0,5,5,9,1,0,2,1,8,6.5,9
2006-07,Regular,33,6/1/07,22,22.02,CLE,Home,NJN,Win,5,44,9,21,0.429,1,3,0.333,0,0,,0,13,13,4,3,3,5,4,19,13.1,4
2006-07,Regular,34,9/1/07,22,22.03,CLE,Away,SAC,Win,10,43.4,14,26,0.538,3,7,0.429,3,3,1,1,3,4,7,2,1,3,3,34,26.4,13
2006-07,Regular,35,11/1/07,22,22.03,CLE,Away,PHO,Lose,-19,38.8,15,28,0.536,3,9,0.333,1,2,0.5,2,4,6,6,1,0,5,2,34,22,-20
2006-07,Regular,36,13/1/07,22,22.04,CLE,Away,LAC,Win,12,42,10,23,0.435,0,1,0,8,8,1,1,5,6,6,1,0,2,4,28,19.7,14
2006-07,Regular,37,16/1/07,22,22.05,CLE,Away,SEA,Lose,-5,43.6,8,21,0.381,1,7,0.143,13,15,0.867,1,6,7,8,2,1,4,0,30,24.5,-7
2006-07,Regular,38,17/1/07,22,22.05,CLE,Away,POR,Lose,-18,35.1,8,21,0.381,1,4,0.25,6,13,0.462,3,3,6,2,1,0,4,0,23,10.1,-24
2006-07,Regular,39,19/1/07,22,22.05,CLE,Away,DEN,Lose,-11,43.9,9,23,0.391,0,1,0,12,14,0.857,2,8,10,10,2,0,3,2,30,25.7,-3
2006-07,Regular,40,20/1/07,22,22.06,CLE,Away,GSW,Win,2,45.9,14,22,0.636,2,7,0.286,2,5,0.4,0,7,7,5,4,0,9,2,32,20.8,5
2006-07,Regular,41,22/1/07,22,22.06,CLE,Home,ORL,Lose,-11,43.4,6,15,0.4,0,3,0,6,13,0.462,0,4,4,5,3,0,2,2,18,12,-2
2006-07,Regular,42,24/1/07,22,22.07,CLE,Home,PHI,Lose,-3,53.2,14,26,0.538,3,8,0.375,8,13,0.615,2,8,10,5,1,0,4,2,39,27.9,-8
2006-07,Regular,Inactive,26/1/07,22,22.07,CLE,Away,PHI,Win,8,,,,,,,,,,,,,,,,,,,,,
2006-07,Regular,43,28/1/07,22,22.08,CLE,Home,PHO,Lose,-15,42.1,12,22,0.545,3,6,0.5,3,6,0.5,2,7,9,5,2,0,3,2,30,23.4,-8
2006-07,Regular,Inactive,30/1/07,22,22.08,CLE,Home,GSW,Win,27,,,,,,,,,,,,,,,,,,,,,
2006-07,Regular,44,1/2/07,22,22.09,CLE,Away,MIA,Lose,-3,35.6,6,18,0.333,2,7,0.286,3,8,0.375,1,5,6,9,1,0,2,4,17,10.7,-12
2006-07,Regular,45,2/2/07,22,22.09,CLE,Home,CHA,Win,20,35.7,7,13,0.538,0,1,0,4,8,0.5,1,9,10,3,2,0,1,1,18,16.2,17
2006-07,Regular,46,4/2/07,22,22.1,CLE,Home,DET,Lose,-12,43.3,9,22,0.409,1,4,0.25,2,3,0.667,0,5,5,6,2,0,3,2,21,12.7,-12
2006-07,Regular,47,7/2/07,22,22.11,CLE,Home,LAC,Win,17,36.3,4,13,0.308,1,2,0.5,2,2,1,0,7,7,3,1,1,2,1,11,7,15
2006-07,Regular,48,9/2/07,22,22.11,CLE,Home,MIA,Win,24,41.1,12,22,0.545,1,4,0.25,4,8,0.5,1,6,7,6,0,0,2,1,29,21.1,22
2006-07,Regular,49,11/2/07,22,22.12,CLE,Home,LAL,Win,9,38.4,5,16,0.313,0,2,0,8,12,0.667,1,7,8,5,1,1,1,3,18,13,3
2006-07,Regular,50,14/2/07,22,22.13,CLE,Away,UTA,Lose,-1,42.7,9,25,0.36,0,3,0,5,9,0.556,3,7,10,4,1,3,0,2,23,16.8,10
2006-07,Regular,51,15/2/07,22,22.13,CLE,Away,LAL,Win,6,39.8,10,16,0.625,0,1,0,18,22,0.818,0,4,4,3,3,0,3,4,38,30.9,4
2006-07,Regular,52,21/2/07,22,22.15,CLE,Away,TOR,Win,1,36.8,12,25,0.48,0,1,0,5,5,1,0,4,4,2,1,1,3,3,29,16.4,5
2006-07,Regular,53,22/2/07,22,22.15,CLE,Home,CHI,Lose,-6,43,13,28,0.464,1,4,0.25,2,8,0.25,3,4,7,2,3,0,3,1,29,16.5,3
2006-07,Regular,54,25/2/07,22,22.16,CLE,Away,MIA,Lose,-5,41.5,10,22,0.455,2,5,0.4,7,12,0.583,0,3,3,7,0,1,2,2,29,19.3,6
2006-07,Regular,55,27/2/07,22,22.16,CLE,Home,NOK,Win,8,42.8,14,22,0.636,3,4,0.75,4,7,0.571,1,4,5,8,2,1,4,1,35,29.8,16
2006-07,Regular,56,1/3/07,22,22.17,CLE,Away,DAL,Lose,-3,40,17,27,0.63,1,4,0.25,4,8,0.5,0,3,3,5,0,0,2,2,39,26.9,-2
2006-07,Regular,57,3/3/07,22,22.17,CLE,Home,TOR,Win,23,37.4,10,20,0.5,1,3,0.333,15,17,0.882,2,3,5,6,0,3,2,1,36,31.4,23
2006-07,Regular,58,5/3/07,22,22.18,CLE,Home,HOU,Win,6,41.6,12,24,0.5,3,6,0.5,5,9,0.556,1,11,12,8,0,0,3,2,32,24.2,-1
2006-07,Regular,59,7/3/07,22,22.18,CLE,Away,DET,Win,4,50.7,17,31,0.548,1,3,0.333,6,8,0.75,2,5,7,8,3,1,4,4,41,31.9,8
2006-07,Regular,60,10/3/07,22,22.19,CLE,Away,MIL,Win,2,36.5,12,22,0.545,4,6,0.667,4,4,1,0,8,8,9,3,1,6,5,32,25.8,15
2006-07,Regular,61,11/3/07,22,22.19,CLE,Home,IND,Win,11,38.7,10,22,0.455,2,6,0.333,4,5,0.8,3,4,7,6,3,1,2,2,26,22.6,23
2006-07,Regular,Inactive,13/3/07,22,22.2,CLE,Home,SAC,Win,24,,,,,,,,,,,,,,,,,,,,,
2006-07,Regular,62,14/3/07,22,22.2,CLE,Away,MEM,Win,22,29.6,11,17,0.647,4,7,0.571,3,6,0.5,1,5,6,4,3,0,2,0,29,26.3,35
2006-07,Regular,63,17/3/07,22,22.21,CLE,Home,UTA,Win,9,43.7,8,21,0.381,0,6,0,8,13,0.615,2,15,17,9,2,2,4,3,24,20.9,7
2006-07,Regular,64,20/3/07,22,22.22,CLE,Away,CHA,Lose,-8,46.6,12,31,0.387,2,9,0.222,11,12,0.917,2,4,6,6,1,3,3,4,37,25,-5
2006-07,Regular,65,21/3/07,22,22.22,CLE,Home,DAL,Lose,-8,45.5,12,28,0.429,1,6,0.167,6,7,0.857,0,6,6,4,2,3,6,3,31,17.3,-6
2006-07,Regular,66,23/3/07,22,22.23,CLE,Home,NYK,Win,22,38.3,8,16,0.5,0,1,0,5,6,0.833,1,2,3,10,2,0,1,1,21,21.5,19
2006-07,Regular,67,25/3/07,22,22.23,CLE,Home,DEN,Lose,-12,40.8,8,19,0.421,1,6,0.167,1,1,1,0,3,3,8,1,0,5,4,18,8.8,-13
2006-07,Regular,68,27/3/07,22,22.24,CLE,Away,IND,Win,11,40.1,8,18,0.444,0,3,0,10,14,0.714,1,6,7,6,2,0,3,4,26,19.1,11
2006-07,Regular,69,28/3/07,22,22.24,CLE,Away,NYK,Lose,-4,43.9,6,20,0.3,2,5,0.4,10,14,0.714,1,5,6,7,2,0,3,3,24,15.7,3
2006-07,Regular,70,31/3/07,22,22.25,CLE,Away,CHI,Win,4,47.4,14,25,0.56,0,3,0,11,13,0.846,1,4,5,9,3,0,7,4,39,28.9,4
2006-07,Regular,Inactive,1/4/07,22,22.25,CLE,Away,BOS,Lose,-2,,,,,,,,,,,,,,,,,,,,,
2006-07,Regular,71,3/4/07,22,22.26,CLE,Away,MIN,Win,13,41.8,13,24,0.542,0,2,0,5,5,1,2,10,12,6,4,1,2,1,31,30.3,21
2006-07,Regular,72,5/4/07,22,22.26,CLE,Home,MIA,Lose,-4,48.6,11,21,0.524,2,5,0.4,11,13,0.846,2,7,9,5,0,0,4,4,35,25.3,3
2006-07,Regular,73,6/4/07,22,22.27,CLE,Away,WAS,Win,5,44.4,7,23,0.304,0,3,0,11,14,0.786,0,6,6,5,1,1,2,3,25,14.3,5
2006-07,Regular,74,8/4/07,22,22.27,CLE,Away,DET,Lose,-5,43.1,5,16,0.313,1,4,0.25,9,11,0.818,1,4,5,6,1,0,5,2,20,11.3,-11
2006-07,Regular,75,12/4/07,22,22.28,CLE,Home,NJN,Win,18,35.3,15,27,0.556,0,1,0,5,9,0.556,3,5,8,4,2,1,2,1,35,27.2,21
2006-07,Regular,76,14/4/07,22,22.29,CLE,Home,ATL,Win,34,32,8,16,0.5,3,6,0.5,4,5,0.8,1,4,5,6,1,1,0,1,23,22,25
2006-07,Regular,77,17/4/07,22,22.3,CLE,Away,PHI,Win,6,36.1,7,15,0.467,0,2,0,4,7,0.571,1,4,5,6,0,0,1,3,18,13,-4
2006-07,Regular,78,18/4/07,22,22.3,CLE,Home,MIL,Win,13,40,9,18,0.5,1,4,0.25,5,10,0.5,0,5,5,9,2,0,2,2,24,20,22
2006-07,Playoffs,1,22/4/07,22,22.31,CLE,Home,WAS,Win,15,44.3,7,14,0.5,0,2,0,9,11,0.818,2,7,9,7,2,0,1,1,23,24.2,17
2006-07,Playoffs,2,25/4/07,22,22.32,CLE,Home,WAS,Win,7,45,8,22,0.364,0,3,0,11,13,0.846,4,4,8,7,1,2,2,2,27,22.5,12
2006-07,Playoffs,3,28/4/07,22,22.33,CLE,Away,WAS,Win,6,46,11,22,0.5,3,5,0.6,5,7,0.714,0,6,6,9,1,0,2,3,30,24.1,6
2006-07,Playoffs,4,30/4/07,22,22.33,CLE,Away,WAS,Win,7,46.2,8,22,0.364,1,5,0.2,14,17,0.824,3,8,11,7,3,1,2,3,31,27.5,12
2006-07,Playoffs,5,6/5/07,22,22.35,CLE,Home,NJN,Win,4,46,8,21,0.381,1,4,0.25,4,6,0.667,2,9,11,7,1,1,3,2,21,15.6,6
2006-07,Playoffs,6,8/5/07,22,22.35,CLE,Home,NJN,Win,10,45.8,12,24,0.5,3,7,0.429,9,13,0.692,0,1,1,12,3,0,2,2,36,31.3,8
2006-07,Playoffs,7,12/5/07,22,22.36,CLE,Away,NJN,Lose,-11,44.1,5,16,0.313,1,5,0.2,7,7,1,0,6,6,12,0,0,2,2,18,16.2,-12
2006-07,Playoffs,8,14/5/07,22,22.37,CLE,Away,NJN,Win,2,46.3,9,16,0.563,2,3,0.667,10,15,0.667,0,9,9,7,0,0,3,1,30,24.6,9
2006-07,Playoffs,9,16/5/07,22,22.38,CLE,Home,NJN,Lose,-11,42.8,5,14,0.357,0,2,0,10,11,0.909,3,6,9,5,2,1,5,4,20,15.3,-15
2006-07,Playoffs,10,18/5/07,22,22.38,CLE,Away,NJN,Win,16,38.9,8,20,0.4,1,5,0.2,6,9,0.667,1,7,8,8,1,0,2,4,23,16.8,26
2006-07,Playoffs,11,21/5/07,22,22.39,CLE,Away,DET,Lose,-3,45.4,5,15,0.333,0,0,,0,0,,1,9,10,9,4,1,2,1,10,13.5,-5
2006-07,Playoffs,12,24/5/07,22,22.4,CLE,Away,DET,Lose,-3,44.7,7,19,0.368,0,1,0,5,7,0.714,0,6,6,7,3,0,6,1,19,11,-6
2006-07,Playoffs,13,27/5/07,22,22.41,CLE,Home,DET,Win,6,46.1,12,21,0.571,2,3,0.667,6,9,0.667,1,8,9,9,2,0,3,2,32,28.5,6
2006-07,Playoffs,14,29/5/07,22,22.41,CLE,Home,DET,Win,4,44.3,8,19,0.421,1,5,0.2,8,9,0.889,0,7,7,11,3,0,3,0,25,24.3,-4
2006-07,Playoffs,15,31/5/07,22,22.42,CLE,Away,DET,Win,2,50.3,18,33,0.545,2,3,0.667,10,14,0.714,3,6,9,7,2,0,2,3,48,38.1,2
2006-07,Playoffs,16,2/6/07,22,22.42,CLE,Home,DET,Win,16,46.2,3,11,0.273,0,2,0,14,19,0.737,2,12,14,8,2,2,3,1,20,22.1,13
2006-07,Playoffs,17,7/6/07,22,22.44,CLE,Away,SAS,Lose,-9,44,4,16,0.25,2,6,0.333,4,4,1,1,6,7,4,1,1,6,1,14,5,-5
2006-07,Playoffs,18,10/6/07,22,22.44,CLE,Away,SAS,Lose,-11,38,9,21,0.429,0,2,0,7,11,0.636,3,4,7,6,1,0,6,3,25,13.6,-5
2006-07,Playoffs,19,12/6/07,22,22.45,CLE,Home,SAS,Lose,-3,42,9,23,0.391,0,5,0,7,8,0.875,0,8,8,7,2,1,5,3,25,15.9,4
2006-07,Playoffs,20,14/6/07,22,22.45,CLE,Home,SAS,Lose,-1,46.5,10,30,0.333,2,7,0.286,2,6,0.333,0,6,6,10,0,0,6,1,24,7.8,2
2005-06,Regular,1,2/11/05,20,20.84,CLE,Home,NOK,Win,22,33.4,9,16,0.563,6,7,0.857,7,8,0.875,1,2,3,4,2,0,3,3,31,24.9,22
2005-06,Regular,2,4/11/05,20,20.85,CLE,Away,SAS,Lose,-26,36.6,7,16,0.438,0,3,0,6,7,0.857,0,6,6,4,0,1,3,3,20,12.3,-19
2005-06,Regular,3,5/11/05,20,20.85,CLE,Away,MEM,Lose,-7,40.9,14,29,0.483,4,9,0.444,4,5,0.8,0,2,2,6,2,0,2,2,36,24.9,-3
2005-06,Regular,4,7/11/05,20,20.85,CLE,Away,TOR,Win,12,36.5,9,17,0.529,0,2,0,9,12,0.75,0,3,3,6,1,2,1,3,27,22.8,0
2005-06,Regular,5,9/11/05,20,20.86,CLE,Home,SEA,Win,27,35.6,10,18,0.556,0,2,0,11,11,1,1,4,5,1,0,1,4,1,31,21.3,25
2005-06,Regular,6,11/11/05,20,20.87,CLE,Home,MEM,Win,19,25.7,5,11,0.455,0,1,0,6,6,1,1,5,6,2,3,1,3,5,16,12.6,24
2005-06,Regular,7,13/11/05,20,20.87,CLE,Away,ORL,Win,8,48.9,9,20,0.45,1,4,0.25,7,11,0.636,0,5,5,3,0,1,2,2,26,15.5,7
2005-06,Regular,8,15/11/05,20,20.88,CLE,Home,WAS,Win,15,42.4,15,23,0.652,2,3,0.667,5,5,1,1,9,10,4,0,2,3,1,37,31.1,17
2005-06,Regular,9,18/11/05,20,20.88,CLE,Home,ORL,Win,18,33.9,6,17,0.353,0,3,0,4,6,0.667,1,5,6,4,2,0,4,2,16,7.9,25
2005-06,Regular,10,19/11/05,20,20.89,CLE,Away,PHI,Win,3,46.9,14,24,0.583,0,2,0,8,10,0.8,2,9,11,10,1,1,5,1,36,31.4,8
2005-06,Regular,11,22/11/05,20,20.9,CLE,Home,BOS,Win,22,41,13,20,0.65,1,3,0.333,9,11,0.818,0,5,5,4,2,2,1,4,36,31.5,14
2005-06,Regular,12,24/11/05,20,20.9,CLE,Away,IND,Lose,-22,43,6,20,0.3,0,4,0,7,11,0.636,1,9,10,4,5,1,6,4,19,10.1,-18
2005-06,Regular,13,26/11/05,20,20.91,CLE,Home,MIN,Lose,-4,44.1,13,29,0.448,6,11,0.545,6,6,1,2,3,5,2,4,0,2,2,38,27.8,-3
2005-06,Regular,14,30/11/05,20,20.92,CLE,Home,LAC,Win,7,49.9,7,20,0.35,0,3,0,14,17,0.824,0,7,7,9,1,1,6,1,28,19.3,6
2005-06,Regular,15,2/12/05,20,20.92,CLE,Away,SEA,Lose,-7,45.1,14,27,0.519,0,5,0,6,8,0.75,0,3,3,8,1,3,1,1,34,28.1,-2
2005-06,Regular,16,3/12/05,20,20.93,CLE,Away,LAC,Lose,-12,44.7,8,25,0.32,3,5,0.6,11,14,0.786,0,5,5,6,1,1,1,3,30,19.7,-11
2005-06,Regular,17,6/12/05,20,20.93,CLE,Away,SAC,Win,5,44.3,10,23,0.435,1,5,0.2,9,12,0.75,2,4,6,6,2,3,5,2,30,21.8,3
2005-06,Regular,18,9/12/05,20,20.94,CLE,Home,NJN,Lose,-9,44.8,11,26,0.423,0,4,0,10,15,0.667,2,4,6,3,0,1,7,3,32,13.4,-4
2005-06,Regular,19,10/12/05,20,20.95,CLE,Away,MIL,Lose,-5,42.8,19,29,0.655,5,9,0.556,9,10,0.9,0,7,7,7,2,0,3,5,52,42.9,-3
2005-06,Regular,20,13/12/05,20,20.95,CLE,Home,ATL,Lose,-6,45.1,13,23,0.565,3,6,0.5,10,16,0.625,0,10,10,6,2,0,6,5,39,26.9,-4
2005-06,Regular,21,15/12/05,20,20.96,CLE,Home,DEN,Win,9,45.1,11,18,0.611,1,4,0.25,3,6,0.5,0,4,4,9,1,0,3,3,26,20.9,16
