Season,Stage,Game,Date,Age,Age Precise,Team,Home/Away,Opponent,Outcome Win/Lose,Outcome Points Difference,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,GameScore,Plus/Minus
2001-02,Regular,30,4/1/02,38,38.88,WAS,Home,CHI,Win,6,37.93,9,24,0.375,0,2,0,11,13,0.846,0,7,7,3,2,2,5,4,29,16,17
2001-02,Regular,31,8/1/02,38,38.89,WAS,Home,LAC,Win,8,42.37,9,24,0.375,0,0,,0,1,0,2,8,10,8,1,0,4,1,18,10.4,2
2001-02,Regular,32,11/1/02,38,38.9,WAS,Away,MIL,Lose,-19,32.62,10,24,0.417,0,0,,2,4,0.5,0,3,3,3,1,0,6,2,22,5.6,-16
2001-02,Regular,33,12/1/02,38,38.9,WAS,Home,MIN,Lose,-8,40.15,14,30,0.467,0,0,,7,7,1,0,6,6,4,1,1,5,2,35,20.1,-7
2001-02,Regular,34,15/1/02,38,38.91,WAS,Home,SAS,Lose,-5,40.27,5,21,0.238,0,0,,10,16,0.625,0,1,1,4,0,1,4,0,20,4.7,-6
2001-02,Regular,35,16/1/02,38,38.91,WAS,Away,NJN,Lose,-44,18.02,4,14,0.286,0,0,,2,2,1,0,2,2,1,1,1,1,1,10,3.4,-28
2001-02,Regular,36,19/1/02,38,38.92,WAS,Away,CHI,Win,8,40.68,7,21,0.333,0,2,0,2,6,0.333,0,12,12,4,2,2,9,4,16,1.7,17
2001-02,Regular,37,21/1/02,38,38.93,WAS,Away,MIN,Lose,-4,39.67,12,34,0.353,1,4,0.25,4,5,0.8,4,10,14,3,0,0,1,1,29,16.1,2
2001-02,Regular,38,22/1/02,38,38.93,WAS,Home,PHI,Lose,-7,41.63,14,27,0.519,1,2,0.5,1,1,1,2,6,8,6,2,1,5,4,30,20.2,-8
2001-02,Regular,39,24/1/02,38,38.93,WAS,Home,CLE,Win,9,39.88,18,29,0.621,0,0,,4,7,0.571,1,7,8,2,2,0,0,2,40,31.1,9
2001-02,Regular,40,26/1/02,38,38.94,WAS,Home,PHO,Win,10,39.90,17,30,0.567,0,0,,7,9,0.778,2,2,4,7,2,0,2,2,41,32.1,18
2001-02,Regular,41,29/1/02,38,38.95,WAS,Home,DET,Lose,-3,41.45,13,30,0.433,0,0,,6,8,0.75,0,5,5,7,2,0,3,0,32,20.8,-1
2001-02,Regular,42,31/1/02,38,38.95,WAS,Away,CLE,Win,1,39.58,11,27,0.407,0,1,0,4,4,1,1,4,5,8,1,0,4,0,26,16,9
2001-02,Regular,43,1/2/02,38,38.96,WAS,Home,ATL,Win,7,37.87,10,24,0.417,0,1,0,8,10,0.8,0,4,4,8,2,2,1,2,28,22.8,5
2001-02,Regular,44,3/2/02,38,38.96,WAS,Home,IND,Win,20,40.70,11,19,0.579,1,1,1,0,0,,1,4,5,6,0,0,0,2,23,19.4,17
2001-02,Regular,45,5/2/02,38,38.97,WAS,Home,TOR,Win,5,39.48,10,21,0.476,0,1,0,3,4,0.75,1,6,7,5,0,0,2,3,23,14.7,6
2001-02,Regular,46,7/2/02,38,38.97,WAS,Home,SAC,Win,7,40.78,12,30,0.4,0,1,0,1,1,1,2,4,6,9,1,0,1,2,25,16.9,1
2001-02,Regular,47,12/2/02,38,38.99,WAS,Away,LAL,Lose,-9,41.03,8,20,0.4,0,0,,6,8,0.75,0,5,5,6,2,1,4,1,22,14.4,-2
2001-02,Regular,48,14/2/02,38,38.99,WAS,Away,SAC,Lose,-16,32.47,6,18,0.333,0,0,,4,6,0.667,0,1,1,4,1,0,3,0,16,6.1,-21
2001-02,Regular,49,15/2/02,38,38.99,WAS,Away,PHO,Win,1,36.60,7,19,0.368,0,0,,8,9,0.889,0,6,6,4,2,2,5,2,22,13.3,4
2001-02,Regular,50,18/2/02,39,39,WAS,Home,HOU,Lose,-13,36.35,5,12,0.417,0,1,0,1,2,0.5,1,5,6,11,0,0,2,2,11,11.3,-9
2001-02,Regular,Not With Team,20/2/02,39,39.01,WAS,Away,DET,Lose,-7,0.00,,,,,,,,,,,,,,,,,,,,
2001-02,Regular,51,21/2/02,39,39.01,WAS,Home,NJN,Lose,-11,37.48,7,17,0.412,0,1,0,2,2,1,0,5,5,6,3,0,4,2,16,10.8,-9
2001-02,Regular,52,23/2/02,39,39.02,WAS,Home,MIA,Lose,-2,37.67,13,25,0.52,1,1,1,10,12,0.833,1,4,5,7,0,0,4,3,37,25.5,-2
2001-02,Regular,53,24/2/02,39,39.02,WAS,Away,MIA,Lose,-12,29.58,4,13,0.308,1,2,0.5,0,1,0,0,5,5,6,3,0,6,2,9,3,-1
2001-02,Regular,54,20/3/02,39,39.08,WAS,Away,DEN,Win,32,16.40,2,9,0.222,0,0,,3,3,1,0,1,1,2,2,0,2,0,7,3.2,7
2001-02,Regular,55,21/3/02,39,39.09,WAS,Away,UTA,Lose,-15,22.00,4,12,0.333,0,0,,3,4,0.75,0,4,4,4,1,0,1,0,11,7.8,-9
2001-02,Regular,Inactive,21/3/02,39,39.09,WAS,Away,UTA,Lose,-15,0.00,,,,,,,,,,,,,,,,,,,,
2001-02,Regular,56,24/3/02,39,39.1,WAS,Away,TOR,Lose,-1,22.65,6,17,0.353,0,0,,2,2,1,0,3,3,2,2,0,3,4,14,4.2,1
2001-02,Regular,57,26/3/02,39,39.1,WAS,Home,DEN,Win,16,20.07,4,9,0.444,0,1,0,1,3,0.333,1,2,3,6,0,0,1,2,9,7.2,15
2001-02,Regular,58,29/3/02,39,39.11,WAS,Home,MIL,Win,9,26.15,12,22,0.545,0,0,,10,12,0.833,0,3,3,1,0,0,0,1,34,23.8,-7
2001-02,Regular,59,31/3/02,39,39.12,WAS,Home,DAL,Lose,-7,27.68,4,14,0.286,0,0,,2,2,1,1,2,3,5,1,1,2,1,10,5.9,-8
2001-02,Regular,60,2/4/02,39,39.12,WAS,Home,LAL,Lose,-20,12.27,1,5,0.2,0,0,,0,0,,0,3,3,3,0,0,0,1,2,1.5,-7
2002-03,Regular,1,30/10/02,39,39.7,WAS,Away,TOR,Lose,-6,24.50,4,14,0.286,0,0,,0,2,0,0,3,3,1,3,0,2,3,8,0.4,4
2002-03,Regular,2,31/10/02,39,39.7,WAS,Home,BOS,Win,45,21.43,8,15,0.533,0,0,,5,5,1,0,4,4,5,2,1,0,1,21,20.7,29
2002-03,Regular,3,2/11/02,39,39.71,WAS,Home,NJN,Lose,-8,27.42,7,16,0.438,1,2,0.5,6,8,0.75,0,2,2,2,2,0,0,2,21,15,1
2002-03,Regular,4,5/11/02,39,39.72,WAS,Away,MIN,Lose,-4,28.88,5,14,0.357,0,0,,0,0,,0,2,2,1,1,0,1,2,10,2.7,2
2002-03,Regular,5,6/11/02,39,39.72,WAS,Home,CLE,Win,7,24.27,2,6,0.333,0,1,0,2,3,0.667,1,2,3,4,3,0,1,3,6,7.1,3
2002-03,Regular,6,8/11/02,39,39.72,WAS,Home,LAL,Win,1,29.83,9,14,0.643,0,0,,7,12,0.583,0,3,3,3,2,0,2,4,25,18.2,-7
2002-03,Regular,7,9/11/02,39,39.73,WAS,Away,CLE,Win,14,31.52,5,11,0.455,0,1,0,2,2,1,2,6,8,6,0,2,0,3,12,13.9,10
2002-03,Regular,8,12/11/02,39,39.73,WAS,Home,SEA,Lose,-6,30.58,13,22,0.591,0,0,,1,2,0.5,1,5,6,4,1,1,4,1,27,18.7,8
2002-03,Regular,9,14/11/02,39,39.74,WAS,Home,UTA,Win,3,33.70,7,17,0.412,0,1,0,5,5,1,0,6,6,1,1,0,3,4,19,8.8,11
2002-03,Regular,10,16/11/02,39,39.75,WAS,Home,MIA,Win,30,18.80,4,5,0.8,0,0,,0,0,,0,5,5,2,2,0,1,3,8,8.8,16
2002-03,Regular,11,17/11/02,39,39.75,WAS,Away,PHI,Lose,-16,27.82,9,16,0.563,1,2,0.5,0,0,,0,2,2,3,1,0,5,1,19,9.7,-13
2002-03,Regular,12,22/11/02,39,39.76,WAS,Away,HOU,Lose,-7,29.47,4,15,0.267,0,0,,0,0,,0,2,2,1,0,0,1,2,8,-1.4,-6
2002-03,Regular,13,23/11/02,39,39.76,WAS,Away,MEM,Lose,-11,31.62,9,18,0.5,0,0,,2,2,1,2,4,6,5,2,0,3,1,20,15.7,-6
2002-03,Regular,14,26/11/02,39,39.77,WAS,Home,IND,Lose,-4,33.68,10,21,0.476,3,3,1,5,8,0.625,0,1,1,2,3,0,1,2,28,19,2
2002-03,Regular,15,29/11/02,39,39.78,WAS,Away,IND,Lose,-16,30.33,6,15,0.4,0,1,0,2,2,1,0,4,4,1,1,0,1,2,14,7,-15
2002-03,Regular,16,30/11/02,39,39.78,WAS,Home,PHI,Lose,-1,37.12,8,20,0.4,0,2,0,0,0,,1,3,4,2,0,1,2,3,16,5.7,-1
2002-03,Regular,17,3/12/02,39,39.79,WAS,Home,MIL,Win,25,29.73,9,20,0.45,0,0,,7,8,0.875,0,7,7,4,0,0,1,1,25,17.7,21
2002-03,Regular,18,4/12/02,39,39.79,WAS,Away,DET,Win,5,38.63,5,14,0.357,0,0,,11,16,0.688,2,7,9,4,6,2,3,2,21,21.1,16
2002-03,Regular,19,6/12/02,39,39.8,WAS,Away,ORL,Lose,-10,38.83,7,21,0.333,0,0,,2,2,1,1,5,6,0,0,0,3,3,16,2.1,-12
2002-03,Regular,20,7/12/02,39,39.8,WAS,Home,NYK,Win,3,37.07,9,18,0.5,0,1,0,2,4,0.5,0,9,9,2,3,0,2,3,20,14.1,7
2002-03,Regular,21,10/12/02,39,39.81,WAS,Home,POR,Lose,-19,28.52,6,10,0.6,0,0,,2,2,1,2,3,5,1,1,1,1,0,14,13.1,-15
2002-03,Regular,22,13/12/02,39,39.82,WAS,Away,NJN,Lose,-14,40.23,5,20,0.25,0,0,,2,2,1,0,5,5,4,2,0,4,2,12,1.5,-14
2002-03,Regular,23,15/12/02,39,39.82,WAS,Away,TOR,Win,13,39.53,1,9,0.111,0,0,,0,0,,2,6,8,9,2,1,0,2,2,7.5,11
2002-03,Regular,24,17/12/02,39,39.83,WAS,Away,ATL,Win,10,37.78,12,18,0.667,0,0,,6,6,1,0,3,3,2,0,0,1,3,30,22.3,3
2002-03,Regular,25,18/12/02,39,39.83,WAS,Home,MEM,Win,18,35.47,14,23,0.609,2,3,0.667,3,3,1,0,5,5,2,3,0,3,0,33,25.4,4
2002-03,Regular,26,21/12/02,39,39.84,WAS,Away,SAS,Lose,-11,41.00,8,20,0.4,0,0,,0,0,,0,5,5,3,0,1,2,1,16,7.1,-15
2002-03,Regular,27,23/12/02,39,39.85,WAS,Away,DAL,Lose,-6,36.08,5,15,0.333,1,1,1,2,2,1,0,7,7,8,0,2,3,3,13,9.4,-2
2002-03,Regular,28,26/12/02,39,39.85,WAS,Home,DET,Lose,-5,41.22,7,17,0.412,0,1,0,3,4,0.75,1,3,4,1,0,2,4,4,17,5.6,-8
2002-03,Regular,29,28/12/02,39,39.86,WAS,Home,ATL,Win,8,34.72,4,10,0.4,0,1,0,2,2,1,1,3,4,5,1,1,0,2,10,10.6,4
2002-03,Regular,30,30/12/02,39,39.87,WAS,Away,ORL,Lose,-17,38.90,8,17,0.471,0,0,,5,5,1,0,8,8,9,3,0,4,4,21,18.4,-9
2002-03,Regular,31,31/12/02,39,39.87,WAS,Home,SAS,Win,2,34.92,7,15,0.467,1,1,1,2,2,1,1,6,7,3,1,0,2,1,17,12.5,4
2002-03,Regular,32,2/1/03,39,39.87,WAS,Away,CHI,Win,25,30.02,4,11,0.364,0,2,0,2,2,1,1,4,5,5,2,0,3,1,10,7.9,32
2002-03,Regular,33,4/1/03,39,39.88,WAS,Home,IND,Win,3,52.80,14,26,0.538,3,4,0.75,10,12,0.833,3,9,12,4,3,0,2,2,41,35.4,15
2002-03,Regular,34,6/1/03,39,39.88,WAS,Away,BOS,Win,5,39.55,7,18,0.389,0,2,0,5,5,1,0,11,11,7,4,0,4,2,19,16.6,6
2002-03,Regular,35,8/1/03,39,39.89,WAS,Home,CHI,Win,3,33.43,5,13,0.385,0,0,,4,5,0.8,0,10,10,7,1,0,2,4,14,11.8,7
2002-03,Regular,36,10/1/03,39,39.9,WAS,Home,GSW,Lose,-5,40.62,7,17,0.412,0,0,,0,0,,0,2,2,5,0,1,0,1,14,9.3,-8
2002-03,Regular,37,11/1/03,39,39.9,WAS,Away,NYK,Win,5,41.43,8,25,0.32,0,0,,7,9,0.778,5,5,10,3,1,0,2,2,23,13.2,9
2002-03,Regular,38,14/1/03,39,39.91,WAS,Home,TOR,Lose,-9,40.67,8,23,0.348,0,0,,6,6,1,2,3,5,4,3,2,2,1,22,16.2,-3
2002-03,Regular,39,16/1/03,39,39.91,WAS,Home,ORL,Win,15,39.03,12,25,0.48,0,1,0,8,10,0.8,1,5,6,8,2,0,1,3,32,26.1,11
2002-03,Regular,40,18/1/03,39,39.92,WAS,Home,PHI,Lose,-8,42.22,10,25,0.4,0,3,0,5,6,0.833,2,6,8,7,5,1,2,4,25,21.3,-14
2002-03,Regular,41,20/1/03,39,39.92,WAS,Home,DEN,Win,15,41.55,11,22,0.5,0,2,0,3,4,0.75,1,4,5,6,1,1,3,3,25,17.2,15
2002-03,Regular,42,22/1/03,39,39.93,WAS,Away,NOH,Lose,-9,38.05,9,21,0.429,0,0,,0,0,,0,4,4,3,3,0,2,1,18,10.8,-10
2002-03,Regular,43,24/1/03,39,39.93,WAS,Away,CHI,Lose,-7,39.55,4,14,0.286,0,0,,3,4,0.75,2,3,5,3,1,1,1,2,11,6.7,4
2002-03,Regular,44,25/1/03,39,39.94,WAS,Home,MIN,Lose,-8,40.58,8,18,0.444,0,1,0,1,2,0.5,0,8,8,5,2,1,4,0,17,11.8,-8
2002-03,Regular,45,27/1/03,39,39.94,WAS,Home,PHO,Win,5,37.97,9,14,0.643,0,0,,1,2,0.5,0,7,7,1,2,0,5,1,19,11.8,9
2002-03,Regular,46,29/1/03,39,39.95,WAS,Away,NJN,Lose,-8,37.20,4,16,0.25,0,0,,0,0,,0,5,5,5,0,0,3,2,8,-0.4,-8
2002-03,Regular,47,30/1/03,39,39.95,WAS,Away,MIL,Lose,-7,39.07,11,24,0.458,0,1,0,2,3,0.667,2,2,4,4,1,0,2,1,24,14.6,-16
2002-03,Regular,48,1/2/03,39,39.96,WAS,Home,NOH,Win,5,43.88,18,33,0.545,0,0,,9,10,0.9,1,2,3,6,1,1,2,5,45,31.9,14
2002-03,Regular,49,4/2/03,39,39.96,WAS,Home,CLE,Win,9,42.58,13,26,0.5,0,0,,1,1,1,0,4,4,8,4,1,2,3,27,22.3,8
2002-03,Regular,50,11/2/03,39,39.98,WAS,Away,SAC,Lose,-19,30.50,5,19,0.263,0,0,,2,2,1,2,5,7,2,0,0,1,0,12,4,-25
2002-03,Regular,51,12/2/03,39,39.99,WAS,Away,LAC,Win,4,39.50,8,24,0.333,0,0,,7,9,0.778,2,4,6,12,2,1,2,6,23,17.9,10
2002-03,Regular,52,14/2/03,39,39.99,WAS,Away,UTA,Lose,-32,29.20,3,12,0.25,0,0,,5,5,1,1,1,2,3,0,0,2,0,11,4.9,-35
2002-03,Regular,53,19/2/03,40,40.01,WAS,Away,NOH,Lose,-12,39.28,8,23,0.348,0,0,,4,6,0.667,3,3,6,2,0,2,3,0,20,9.1,-21
2002-03,Regular,54,21/2/03,40,40.01,WAS,Home,NJN,Win,3,43.02,18,30,0.6,0,0,,7,8,0.875,0,10,10,3,4,1,1,2,43,36.8,9
2002-03,Regular,55,23/2/03,40,40.02,WAS,Home,DAL,Lose,-5,51.55,14,26,0.538,0,0,,2,2,1,2,7,9,3,2,1,6,3,30,18.5,-1
2002-03,Regular,56,25/2/03,40,40.02,WAS,Away,IND,Win,5,40.80,11,25,0.44,0,0,,3,4,0.75,0,6,6,3,1,0,1,2,25,14.6,13
2002-03,Regular,57,27/2/03,40,40.03,WAS,Home,HOU,Win,2,49.93,15,26,0.577,0,0,,5,7,0.714,0,11,11,6,0,0,3,3,35,25.3,0
2002-03,Regular,58,1/3/03,40,40.03,WAS,Home,CHI,Win,8,42.77,7,18,0.389,0,2,0,3,4,0.75,0,8,8,8,0,0,2,2,17,12,21
2002-03,Regular,59,2/3/03,40,40.04,WAS,Away,MIA,Lose,-10,38.75,9,27,0.333,0,1,0,3,3,1,1,7,8,2,1,3,0,2,21,12.2,1
2002-03,Regular,60,4/3/03,40,40.04,WAS,Home,TOR,Lose,-3,14.80,2,5,0.4,0,0,,0,0,,1,2,3,2,0,0,3,1,4,0.6,-2
2002-03,Regular,61,5/3/03,40,40.04,WAS,Home,LAC,Win,19,24.38,4,14,0.286,0,0,,2,2,1,3,6,9,0,0,0,1,2,10,3.9,11
2002-03,Regular,62,7/3/03,40,40.05,WAS,Home,MIL,Lose,-3,42.97,11,24,0.458,0,1,0,5,6,0.833,0,9,9,3,2,0,1,2,27,19.2,7
2002-03,Regular,63,9/3/03,40,40.05,WAS,Away,NYK,Lose,-1,42.97,13,22,0.591,0,0,,13,15,0.867,1,7,8,1,1,0,3,3,39,28.3,7
2002-03,Regular,64,11/3/03,40,40.06,WAS,Home,ORL,Win,1,39.67,10,18,0.556,0,0,,3,3,1,0,4,4,2,2,0,9,4,23,8.4,-5
2002-03,Regular,65,14/3/03,40,40.07,WAS,Away,DET,Lose,-10,39.80,6,18,0.333,0,0,,3,4,0.75,1,4,5,4,2,1,0,2,15,11,-17
2002-03,Regular,66,15/3/03,40,40.07,WAS,Home,MIA,Win,7,39.48,9,18,0.5,0,1,0,1,1,1,2,6,8,1,2,2,3,3,19,13.1,4
2002-03,Regular,67,18/3/03,40,40.08,WAS,Home,DET,Lose,-4,50.13,10,25,0.4,0,1,0,3,4,0.75,1,10,11,3,0,0,2,2,23,12.1,-2
2002-03,Regular,68,21/3/03,40,40.09,WAS,Away,PHO,Lose,-26,35.63,4,12,0.333,0,1,0,6,6,1,2,3,5,2,1,1,2,0,14,10.6,-29
2002-03,Regular,69,23/3/03,40,40.09,WAS,Away,GSW,Lose,-6,41.98,11,23,0.478,1,1,1,1,1,1,0,5,5,4,2,0,3,2,24,14.8,-5
2002-03,Regular,70,25/3/03,40,40.1,WAS,Away,POR,Win,4,41.17,11,19,0.579,0,0,,3,4,0.75,0,5,5,7,2,0,1,4,25,21.5,6
2002-03,Regular,71,26/3/03,40,40.1,WAS,Away,SEA,Win,6,43.82,12,22,0.545,0,0,,2,3,0.667,1,9,10,4,2,1,4,3,26,18.7,5
2002-03,Regular,72,28/3/03,40,40.11,WAS,Away,LAL,Lose,-14,40.62,10,20,0.5,0,0,,3,4,0.75,0,0,0,4,1,0,1,1,23,15,-10
2002-03,Regular,73,30/3/03,40,40.11,WAS,Away,DEN,Lose,-16,37.57,9,23,0.391,0,1,0,1,2,0.5,1,4,5,2,1,0,5,1,19,5,-20
2002-03,Regular,74,2/4/03,40,40.12,WAS,Home,SAC,Lose,-6,42.00,8,17,0.471,0,0,,1,2,0.5,0,1,1,4,0,0,1,2,17,9.2,-2
2002-03,Regular,75,3/4/03,40,40.12,WAS,Away,ATL,Lose,-2,42.63,10,23,0.435,0,1,0,2,2,1,1,13,14,7,2,0,0,2,22,20.6,-5
2002-03,Regular,76,6/4/03,40,40.13,WAS,Away,BOS,Win,1,46.87,10,22,0.455,1,1,1,4,4,1,2,11,13,7,2,0,2,3,25,22,-9
2002-03,Regular,77,8/4/03,40,40.14,WAS,Away,CLE,Win,9,45.63,10,19,0.526,1,1,1,5,5,1,3,7,10,3,3,1,1,0,26,25.7,11
2002-03,Regular,78,9/4/03,40,40.14,WAS,Home,BOS,Lose,-4,42.58,8,17,0.471,1,2,0.5,4,4,1,0,10,10,1,2,0,1,2,21,16.2,0
2002-03,Regular,79,11/4/03,40,40.15,WAS,Away,MIA,Win,4,39.72,11,26,0.423,0,1,0,3,3,1,1,1,2,4,2,0,1,2,25,15.2,2
2002-03,Regular,80,12/4/03,40,40.15,WAS,Home,ATL,Lose,-1,29.85,8,16,0.5,0,0,,1,2,0.5,2,6,8,6,1,1,2,3,17,14.5,12
2002-03,Regular,81,14/4/03,40,40.15,WAS,Home,NYK,Lose,-14,37.55,9,22,0.409,0,3,0,3,3,1,1,7,8,1,1,0,2,1,21,11.3,-11
2002-03,Regular,82,16/4/03,40,40.16,WAS,Away,PHI,Lose,-20,28.17,6,15,0.4,0,0,,3,4,0.75,0,4,4,4,0,0,2,0,15,8.5,-12
